Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Day,Order Month,Order Year,Month Name,Duration,Log Sales,Log Profit,Discount Level
9588,US-2017-129203,2017-04-17,2017-04-22,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Chicago,Illinois,60653,Central,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,195.136,4,0.2,-43.9056,17,4,2017,April,5,5.278808296159811,-3.8045625085746795,Low
9589,CA-2017-110940,2017-07-23,2017-07-28,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,Wheeling,Illinois,60090,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",121.536,4,0.2,15.192,23,7,2017,July,5,4.808404864362253,2.784517293105055,Low
9590,CA-2014-119172,2014-05-11,2014-05-15,Standard Class,HD-14785,Harold Dahlen,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.472,3,0.2,5.6784,11,5,2014,May,4,2.916256072052194,1.8988784379007446,Low
9591,CA-2014-119172,2014-05-11,2014-05-15,Standard Class,HD-14785,Harold Dahlen,Home Office,United States,Chicago,Illinois,60610,Central,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,104.58,9,0.8,-172.557,11,5,2014,May,4,4.65946895939547,-5.156506075692031,High
9592,US-2016-105452,2016-07-28,2016-08-01,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,Texas,77506,Central,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",24.7,5,0.6,-9.88,28,7,2016,July,4,3.246490991901174,-2.3869262414277967,High
9593,US-2016-105452,2016-07-28,2016-08-01,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,Texas,77506,Central,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",302.72,5,0.6,-378.4,28,7,2016,July,4,5.716106224345033,-5.938591057500914,High
9594,CA-2017-108931,2017-09-14,2017-09-19,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,New York City,New York,10024,East,OFF-PA-10002741,Office Supplies,Paper,Xerox 1980,8.56,2,0.0,3.852,14,9,2017,September,5,2.25758772706331,1.5793909910818038,No Discount
9595,CA-2017-108931,2017-09-14,2017-09-19,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,New York City,New York,10024,East,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,11.56,2,0.0,5.6644,14,9,2017,September,5,2.5305171610400525,1.8967799270727765,No Discount
9596,CA-2017-104619,2017-01-24,2017-01-29,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",25.86,3,0.0,6.7236,24,1,2017,January,5,3.2906381910950917,2.044280576586247,No Discount
9597,CA-2017-104619,2017-01-24,2017-01-29,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.784,2,0.2,89.9548,24,1,2017,January,5,5.626843833269197,4.510362679822201,Low
9598,CA-2017-104619,2017-01-24,2017-01-29,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,110.352,3,0.2,8.2764,24,1,2017,January,5,4.712696354925099,2.227473540498917,Low
9599,CA-2015-149517,2015-09-19,2015-09-23,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Sacramento,California,95823,West,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",60.84,3,0.0,19.4688,19,9,2015,September,4,4.124550404279167,3.0189017755806336,No Discount
9600,CA-2015-116841,2015-04-14,2015-04-18,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Springfield,Oregon,97477,West,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,35.208,1,0.2,2.6406,14,4,2015,April,4,3.5892800888911816,1.2921485032296613,Low
9601,CA-2017-107797,2017-05-08,2017-05-11,Second Class,EB-13705,Ed Braxton,Corporate,United States,Mansfield,Texas,76063,Central,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,41.472,8,0.2,14.5152,8,5,2017,May,3,3.7488450352813705,2.741820188568145,Low
9602,CA-2016-117604,2016-09-04,2016-09-09,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Jonesboro,Arkansas,72401,South,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,239.5,5,0.0,114.96,4,9,2016,September,5,5.482720089545816,4.753245304053455,No Discount
9603,CA-2014-130155,2014-05-19,2014-05-22,First Class,TD-20995,Tamara Dahlen,Consumer,United States,Virginia Beach,Virginia,23464,South,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,34.2,5,0.0,9.234,19,5,2014,May,3,3.5610460826040513,2.3257155103829,No Discount
9604,CA-2016-129861,2016-06-17,2016-06-23,Standard Class,DM-13345,Denise Monton,Corporate,United States,Rochester,New York,14609,East,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,376.866,3,0.4,-213.5574,17,6,2016,June,6,5.93453963541605,-5.368577301637426,Medium
9605,CA-2015-138625,2015-11-02,2015-11-05,First Class,EG-13900,Emily Grady,Consumer,United States,Chesapeake,Virginia,23320,South,OFF-AP-10003099,Office Supplies,Appliances,"Eureka Hand Vacuum, Bagless",197.72,4,0.0,55.3616,2,11,2015,November,3,5.291896798745114,4.0317880755558395,No Discount
9606,US-2017-122672,2017-11-04,2017-11-09,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Lancaster,Ohio,43130,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,70.72,4,0.2,-6.188,4,11,2017,November,5,4.272769648736932,-1.9724129689213126,Low
9607,US-2017-122672,2017-11-04,2017-11-09,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Lancaster,Ohio,43130,East,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",194.352,3,0.2,-43.7292,4,11,2017,November,5,5.274803059482969,-3.800626532196509,Low
9608,CA-2017-117128,2017-12-05,2017-12-08,Second Class,BF-11080,Bart Folk,Consumer,United States,New York City,New York,10024,East,OFF-PA-10000007,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",21.6,6,0.0,9.936,5,12,2017,December,3,3.1179499062782403,2.3920600994216485,No Discount
9609,CA-2017-117128,2017-12-05,2017-12-08,Second Class,BF-11080,Bart Folk,Consumer,United States,New York City,New York,10024,East,OFF-LA-10000248,Office Supplies,Labels,Avery 52,11.07,3,0.0,5.2029,5,12,2017,December,3,2.4907230351094403,1.82501692462937,No Discount
9610,CA-2016-130638,2016-05-16,2016-05-19,Second Class,SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",282.84,4,0.0,19.7988,16,5,2016,May,3,5.648410699121214,3.0348952927353148,No Discount
9611,CA-2016-130638,2016-05-16,2016-05-19,Second Class,SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,90045,West,OFF-LA-10002195,Office Supplies,Labels,Avery 481,27.72,9,0.0,13.3056,16,5,2016,May,3,3.3575937441800234,2.6606510689989165,No Discount
9612,CA-2017-144365,2017-10-24,2017-10-30,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Jackson,Mississippi,39212,South,OFF-FA-10000735,Office Supplies,Fasteners,Staples,11.68,4,0.0,5.256,24,10,2017,October,6,2.5400259490090797,1.83354100324301,No Discount
9613,CA-2016-110086,2016-09-18,2016-09-22,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Woodland,California,95695,West,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,239.984,2,0.2,23.9984,18,9,2016,September,4,5.484730541245245,3.2188118228201135,Low
9614,CA-2014-128524,2014-11-11,2014-11-13,First Class,MZ-17515,Mary Zewe,Corporate,United States,Seattle,Washington,98115,West,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,22.98,1,0.0,6.894,11,11,2014,November,2,3.177220149599368,2.0661029772406554,No Discount
9615,CA-2014-128524,2014-11-11,2014-11-13,First Class,MZ-17515,Mary Zewe,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,102.13,7,0.0,15.3195,11,11,2014,November,2,4.635990328327978,2.7923607118117286,No Discount
9616,CA-2014-128524,2014-11-11,2014-11-13,First Class,MZ-17515,Mary Zewe,Corporate,United States,Seattle,Washington,98115,West,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,2033.584,2,0.2,762.594,11,11,2014,November,2,7.618046654375124,6.638036234303698,Low
9617,CA-2016-140256,2016-08-22,2016-08-29,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Los Angeles,California,90049,West,OFF-AR-10002255,Office Supplies,Art,Newell 346,5.76,2,0.0,1.6704,22,8,2016,August,7,1.9110228900548727,0.9822282739254337,No Discount
9618,CA-2017-160633,2017-11-16,2017-11-21,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Bowling Green,Ohio,43402,East,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,899.982,3,0.4,74.9985,16,11,2017,November,5,6.803485279606337,4.3307136032494515,Medium
9619,CA-2017-160633,2017-11-16,2017-11-21,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Bowling Green,Ohio,43402,East,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,86.352,3,0.2,5.397,16,11,2017,November,5,4.469945932711765,1.8558291304680006,Low
9620,CA-2017-160633,2017-11-16,2017-11-21,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Bowling Green,Ohio,43402,East,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,139.96,5,0.2,-1.7495,16,11,2017,November,5,4.94847616218787,-1.0114190769657325,Low
9621,CA-2014-115133,2014-09-26,2014-09-30,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,Lancaster,Ohio,43130,East,OFF-AP-10001634,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,16.704,6,0.2,1.2528,26,9,2014,September,4,2.8737906027487488,0.8121738869815862,Low
9622,CA-2014-115133,2014-09-26,2014-09-30,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,Lancaster,Ohio,43130,East,TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,3.152,2,0.2,0.4728,26,9,2014,September,4,1.4235901458635876,0.38716535093673105,Low
9623,CA-2014-115133,2014-09-26,2014-09-30,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,Lancaster,Ohio,43130,East,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",32.896,4,0.2,11.1024,26,9,2014,September,4,3.523297013324258,2.4934037800419464,Low
9624,CA-2017-137449,2017-06-29,2017-06-30,First Class,ME-17725,Max Engle,Consumer,United States,Dallas,Texas,75220,Central,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,21.392,2,0.8,-54.5496,29,6,2017,June,1,3.1087037522131524,-4.017276315339641,High
9625,CA-2017-137449,2017-06-29,2017-06-30,First Class,ME-17725,Max Engle,Consumer,United States,Dallas,Texas,75220,Central,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,307.314,3,0.3,-39.5118,29,6,2017,June,1,5.731118744175716,-3.701593289700678,Medium
9626,CA-2017-137449,2017-06-29,2017-06-30,First Class,ME-17725,Max Engle,Consumer,United States,Dallas,Texas,75220,Central,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,409.9992,3,0.32,-96.4704,29,6,2017,June,1,6.018591268022321,-4.579548742167517,Medium
9627,CA-2017-103520,2017-09-23,2017-09-25,First Class,MH-17785,Maya Herman,Corporate,United States,Lubbock,Texas,79424,Central,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,9.248,2,0.2,3.3524,23,9,2017,September,2,2.327082564594433,1.4707274170947198,Low
9628,CA-2014-139283,2014-11-23,2014-11-27,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,Detroit,Michigan,48227,Central,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,14.67,3,0.0,6.7482,23,11,2014,November,4,2.7517480563679295,2.047460558324658,No Discount
9629,CA-2014-118192,2014-01-13,2014-01-18,Standard Class,MM-17920,Michael Moore,Consumer,United States,Newark,Ohio,43055,East,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,37.408,7,0.2,13.0928,13,1,2014,January,5,3.648265771228639,2.6456640286661144,Low
9630,CA-2014-118192,2014-01-13,2014-01-18,Standard Class,MM-17920,Michael Moore,Consumer,United States,Newark,Ohio,43055,East,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,3.438,2,0.7,-2.5212,13,1,2014,January,5,1.4902038245104023,-1.258801840604614,High
9631,CA-2016-168844,2016-05-31,2016-06-06,Standard Class,NM-18520,Neoma Murray,Consumer,United States,New York City,New York,10011,East,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,7.152,3,0.2,2.3244,31,5,2016,May,6,2.098263295920424,1.2012892066967342,Low
9632,CA-2016-168844,2016-05-31,2016-06-06,Standard Class,NM-18520,Neoma Murray,Consumer,United States,New York City,New York,10011,East,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,179.7,6,0.0,88.053,31,5,2016,May,6,5.196838197598183,4.48923169810701,No Discount
9633,CA-2017-154809,2017-02-13,2017-02-17,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",90.64,8,0.0,38.9752,13,2,2017,February,4,4.517867857585295,3.6882592618344567,No Discount
9634,CA-2014-151330,2014-10-14,2014-10-17,First Class,TC-21295,Toby Carlisle,Consumer,United States,Everett,Massachusetts,2149,East,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,177.0,3,0.0,30.09,14,10,2014,October,3,5.181783550292085,3.4368862240706624,No Discount
9635,CA-2014-151330,2014-10-14,2014-10-17,First Class,TC-21295,Toby Carlisle,Consumer,United States,Everett,Massachusetts,2149,East,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",79.45,7,0.0,22.246,14,10,2014,October,3,4.387635873438392,3.1461330742215163,No Discount
9636,CA-2014-151330,2014-10-14,2014-10-17,First Class,TC-21295,Toby Carlisle,Consumer,United States,Everett,Massachusetts,2149,East,FUR-CH-10000749,Furniture,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,1628.82,9,0.0,260.6112,14,10,2014,October,3,7.396224858255175,5.566859432122231,No Discount
9637,CA-2014-124702,2014-11-18,2014-11-25,Standard Class,MH-17785,Maya Herman,Corporate,United States,Seattle,Washington,98105,West,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",137.54,2,0.0,55.016,18,11,2014,November,7,4.931159092594459,4.02563736421231,No Discount
9638,CA-2014-124702,2014-11-18,2014-11-25,Standard Class,MH-17785,Maya Herman,Corporate,United States,Seattle,Washington,98105,West,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",730.2,4,0.0,94.926,18,11,2014,November,7,6.59468702013994,4.563577060889728,No Discount
9639,US-2017-125808,2017-11-12,2017-11-15,Second Class,EP-13915,Emily Phan,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,11.56,2,0.0,5.6644,12,11,2017,November,3,2.5305171610400525,1.8967799270727765,No Discount
9640,CA-2015-116638,2015-01-28,2015-01-31,Second Class,JH-15985,Joseph Holt,Consumer,United States,Concord,North Carolina,28027,South,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,4297.644,13,0.4,-1862.3124,28,1,2015,January,3,8.366054903111545,-7.530111043070881,Medium
9641,CA-2014-104563,2014-03-07,2014-03-12,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,20.65,5,0.0,9.499,7,3,2014,March,5,3.075005454448499,2.3512800145328043,No Discount
9642,CA-2014-104563,2014-03-07,2014-03-12,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",204.9,5,0.0,0.0,7,3,2014,March,5,5.327390614033744,0.0,No Discount
9643,CA-2014-104563,2014-03-07,2014-03-12,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,436.704,6,0.2,21.8352,7,3,2014,March,5,6.081542882834553,3.128303205083389,Low
9644,CA-2014-104563,2014-03-07,2014-03-12,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",481.568,2,0.2,54.1764,7,3,2014,March,5,6.179121843491456,4.010535325631493,Low
9645,US-2017-107979,2017-06-08,2017-06-13,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Glendale,Arizona,85301,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,89.544,7,0.2,12.3123,8,6,2017,June,5,4.505835920400168,2.588688419882612,Low
9646,US-2017-107979,2017-06-08,2017-06-13,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Glendale,Arizona,85301,West,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,35.168,2,0.2,-8.3524,8,6,2017,June,5,3.588174749992304,-2.2356329948547464,Low
9647,US-2017-107979,2017-06-08,2017-06-13,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Glendale,Arizona,85301,West,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,72.588,2,0.7,-48.392,8,6,2017,June,5,4.298481968963537,-3.8997884677598034,High
9648,CA-2014-150518,2014-11-19,2014-11-24,Standard Class,MW-18220,Mitch Webber,Consumer,United States,Coon Rapids,Minnesota,55433,Central,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,221.16,4,0.0,57.5016,19,11,2014,November,5,5.403397842998544,4.069054104291145,No Discount
9649,CA-2014-150518,2014-11-19,2014-11-24,Standard Class,MW-18220,Mitch Webber,Consumer,United States,Coon Rapids,Minnesota,55433,Central,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,281.97,3,0.0,78.9516,19,11,2014,November,5,5.645340884956954,4.381421451587533,No Discount
9650,CA-2016-107104,2016-11-26,2016-11-30,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Los Angeles,California,90045,West,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,3406.664,8,0.15,160.3136,26,11,2016,November,4,8.133782291539445,5.0833502965179616,Low
9651,CA-2016-107104,2016-11-26,2016-11-30,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Los Angeles,California,90045,West,OFF-AR-10004269,Office Supplies,Art,Newell 31,37.17,9,0.0,10.4076,26,11,2016,November,4,3.6420498667571386,2.4342797999436105,No Discount
9652,CA-2016-107104,2016-11-26,2016-11-30,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Los Angeles,California,90045,West,OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,64.96,2,0.0,19.488,26,11,2016,November,4,4.189048497691398,3.019839348897224,No Discount
9653,CA-2016-107104,2016-11-26,2016-11-30,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",595.38,6,0.0,297.69,26,11,2016,November,4,6.390878047787711,5.699406246255222,No Discount
9654,CA-2017-161893,2017-01-23,2017-01-27,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Tucson,Arizona,85705,West,TEC-AC-10001874,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,95.984,2,0.2,11.998,23,1,2017,January,4,4.574546016444282,2.564795499472157,Low
9655,CA-2017-161893,2017-01-23,2017-01-27,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Tucson,Arizona,85705,West,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,4.938,2,0.7,-3.6212,23,1,2017,January,4,1.781372376341568,-1.5306544116267264,High
9656,CA-2014-156160,2014-09-22,2014-09-29,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10035,East,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",97.44,3,0.0,35.0784,22,9,2014,September,7,4.589447225522855,3.58569434831311,No Discount
9657,CA-2014-156160,2014-09-22,2014-09-29,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10035,East,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,3.984,1,0.2,1.3944,22,9,2014,September,7,1.606232781485152,0.8731326775563522,Low
9658,CA-2014-156160,2014-09-22,2014-09-29,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10035,East,OFF-AR-10003876,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",13.04,4,0.0,5.7376,22,9,2014,September,7,2.641910398597665,1.9077037784255262,No Discount
9659,CA-2014-156160,2014-09-22,2014-09-29,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10035,East,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,579.528,4,0.1,83.7096,22,9,2014,September,7,6.363938034255503,4.43922893643963,Low
9660,CA-2014-100860,2014-03-26,2014-03-30,Second Class,CS-12505,Cindy Stewart,Consumer,United States,Pomona,California,91767,West,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,18.75,5,0.0,9.0,26,3,2014,March,4,2.9831534913471307,2.302585092994046,No Discount
9661,CA-2016-160717,2016-06-06,2016-06-11,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Santa Barbara,California,93101,West,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,3023.928,9,0.2,226.7946,6,6,2016,June,5,8.014642568528785,5.428444345727724,Low
9662,CA-2016-160717,2016-06-06,2016-06-11,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Santa Barbara,California,93101,West,TEC-AC-10002134,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,26.96,2,0.0,3.7744,6,6,2016,June,5,3.3307749173656096,1.5632683115872499,No Discount
9663,CA-2016-160717,2016-06-06,2016-06-11,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Santa Barbara,California,93101,West,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,477.6,3,0.2,161.19,6,6,2016,June,5,6.170865175474273,5.088768487499598,Low
9664,CA-2017-132619,2017-08-31,2017-09-05,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,193.95,3,0.0,9.6975,31,8,2017,August,5,5.272743115428606,2.370010069308835,No Discount
9665,US-2015-120957,2015-12-07,2015-12-07,Same Day,KH-16690,Kristen Hastings,Corporate,United States,Riverside,California,92503,West,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,12.96,2,0.0,6.2208,7,12,2015,December,0,2.6361960973342264,1.9769657500905997,No Discount
9666,CA-2017-157448,2017-11-16,2017-11-20,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Los Angeles,California,90049,West,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,119.94,3,0.0,23.988,16,11,2017,November,4,4.795294554845067,3.2183957096313236,No Discount
9667,CA-2017-157448,2017-11-16,2017-11-20,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Los Angeles,California,90049,West,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,12.42,3,0.0,4.4712,16,11,2017,November,4,2.5967461315435356,1.6994979708017492,No Discount
9668,CA-2016-126270,2016-04-23,2016-04-27,Standard Class,AF-10870,Art Ferguson,Consumer,United States,San Clemente,California,92672,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,18.088,7,0.2,6.5569,23,4,2016,April,4,2.94905986535556,2.0224610531867047,Low
9669,CA-2016-126270,2016-04-23,2016-04-27,Standard Class,AF-10870,Art Ferguson,Consumer,United States,San Clemente,California,92672,West,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",71.97,3,0.0,35.985,23,4,2016,April,4,4.290048397777529,3.610512425039831,No Discount
9670,CA-2017-145275,2017-04-02,2017-04-06,Standard Class,AH-10465,Amy Hunt,Consumer,United States,Decatur,Alabama,35601,South,OFF-LA-10001569,Office Supplies,Labels,Avery 499,14.94,3,0.0,6.8724,2,4,2017,April,4,2.768831673362069,2.063362971467145,No Discount
9671,CA-2015-133396,2015-08-13,2015-08-15,First Class,GK-14620,Grace Kelly,Corporate,United States,Greensboro,North Carolina,27405,South,OFF-AR-10001446,Office Supplies,Art,Newell 309,64.68,7,0.2,8.085,13,8,2015,August,2,4.184794465144173,2.2066247018481344,Low
9672,US-2017-140312,2017-11-13,2017-11-19,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Dublin,California,94568,West,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,22.0,5,0.2,1.375,13,11,2017,November,6,3.1354942159291497,0.8649974374866045,Low
9673,CA-2016-114867,2016-12-23,2016-12-28,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10000477,Office Supplies,Paper,Xerox 1952,7.968,2,0.2,2.6892,23,12,2016,December,5,2.193662685769859,1.3054096323794269,Low
9674,CA-2016-114867,2016-12-23,2016-12-28,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10002645,Technology,Phones,LG G2,1499.97,5,0.4,-374.9925,23,12,2016,December,5,7.313866844758176,-5.9295691963824435,Medium
